reviewId,content,score,gender,location,date
bf0c5413-8635-46fa-a9c3-0d0688ae76cd,"Honestly, it affects your confidence after a while. It slows things down.",1,male,"Brussels, Belgium",2022-05-22
17af2787-3b3a-4055-a184-88a21151dff9,"So far, it can be frustrating to use after a while. It makes the app feel draining.",1,male,"Amsterdam, Netherlands",2022-01-06
e989c199-c8a9-4fc7-8a03-3742774900b5,"Personally, i get matches but barely any replies. It makes it harder to connect with people.",1,male,"Marseille, France",2022-03-30
6c0026f5-ba3b-423f-b04a-112e596775ff,"Honestly, some users don’t seem serious about dating. It makes the app feel draining.",1,male,"Dubai, United Arab Emirates",2022-11-10
f7897209-dbc3-43a0-a2e3-931cb1d370ee,"Personally, matches often don’t lead anywhere. It makes the app feel draining.",1,male,"Hamburg, Germany",2022-06-25
349f3fe6-fae5-456a-9538-2826caa373ab,What bothers me is that i get matches but barely any replies. It makes the app feel draining.,1,male,"Lisbon, Portugal",2022-05-31
41595167-475b-4518-9b55-7bcf45fb3c6d,One issue is that the algorithm feels unfair at times. It makes it harder to connect with people.,1,male,"Brussels, Belgium",2022-10-11
42f269a1-4383-4e09-8c06-08c022923d14,One issue is that swiping gets repetitive and exhausting. It makes the experience less enjoyable.,1,male,"Seville, Spain",2022-02-04
ee9ecc34-7395-42a2-8e7c-dbdbce4f5286,"I wanted to like it, but some users don’t seem serious about dating. It gets frustrating after a while.",1,male,"Ho Chi Minh City, Vietnam",2022-11-25
cd33e792-481a-4edb-9dd5-5e0124816a56,"In my experience, swiping gets repetitive and exhausting. It ends up feeling repetitive.",1,male,"Osaka, Japan",2022-12-08
41e20dfd-032b-42a5-aa1f-6e81afa8b121,"In my experience, some users don’t seem serious about dating. That part could definitely be improved.",1,male,"Hamburg, Germany",2022-01-30
e50c7ee7-9ab5-43c3-92b7-41be664bb3b4,"I wanted to like it, but matches often don’t lead anywhere. It slows things down.",1,male,"Copenhagen, Denmark",2022-01-13
5671d6c9-d283-4e0b-90fb-ef5664a4e951,"Personally, there are too many fake profiles on Tinder. That part could definitely be improved.",1,male,"Helsinki, Finland",2022-07-21
aad60f4a-e580-49f2-9e11-329e0d6f41f6,"In my experience, the algorithm feels unfair at times. It makes it harder to connect with people.",1,male,"Copenhagen, Denmark",2022-02-03
9785c8bb-3b2e-4bb5-82aa-54d845271069,"Personally, swiping gets repetitive and exhausting. It makes the app feel draining.",1,male,"Lyon, France",2022-04-25
4ef52e0e-70b4-412f-ada3-02d00ea1ed9e,I’d say it can be frustrating to use after a while. That part could definitely be improved.,1,male,"Oslo, Norway",2022-06-04
46cd15aa-6491-498c-8283-482e7719a27e,"So far, i get matches but barely any replies. It ends up feeling repetitive.",1,male,"Vienna, Austria",2022-02-16
05352cfd-3075-4a52-8606-0cec283ecf50,"I wanted to like it, but the app feels very superficial. That part could definitely be improved.",1,male,"Helsinki, Finland",2022-06-19
b861e1ed-6433-4883-ad87-1abdd81f2dd7,"So far, some users don’t seem serious about dating. It makes it harder to connect with people.",1,male,"Berlin, Germany",2022-09-18
e6337755-ffc0-46d4-8ed5-5a077d93d61a,"In my experience, it affects your confidence after a while.",1,male,"Prague, Czech Republic",2022-09-23
e3039757-26d4-4003-9030-db6fb5b04f63,"For me, i get matches but barely any replies. It slows things down.",1,male,"Lyon, France",2022-09-10
86989add-7204-4e08-b947-1f4e26559be8,"Honestly, the app feels very superficial. It gets frustrating after a while.",1,male,"Munich, Germany",2022-03-17
625266f9-7c93-4727-a302-711245c018f4,"In my experience, it seems like you need to pay to get noticed. It ends up feeling repetitive.",1,male,"Dublin, Ireland",2022-04-10
bd99f523-9158-42e3-a71e-8ae2dc13d5fb,"For me, the algorithm feels unfair at times. It makes the app feel draining.",1,male,"Hamburg, Germany",2022-02-17
72a9845e-4e3e-4fda-bdef-5ea012825206,"For me, swiping gets repetitive and exhausting.",1,male,"Amsterdam, Netherlands",2022-06-29
d4da6207-461f-4658-ab8e-fa852cbf74b1,"In my experience, there are too many fake profiles on Tinder. It makes the experience less enjoyable.",1,male,"Budapest, Hungary",2022-08-03
6ed215a4-6fcf-454b-85ea-936d2579f705,What bothers me is that the app feels very superficial. It slows things down.,1,male,"Karachi, Pakistan",2022-11-11
0d467e7e-20a4-455b-9267-507b0b0d29cf,I’d say it seems like you need to pay to get noticed. It ends up feeling repetitive.,1,male,"Brussels, Belgium",2022-05-21
a5fb3896-3e9b-4135-b987-d18040153f7d,The main problem is that swiping gets repetitive and exhausting. It makes the experience less enjoyable.,1,male,"Amsterdam, Netherlands",2022-05-16
fe33106d-8fd1-4746-98d9-103cbba57542,"For me, it can be frustrating to use after a while. It ends up feeling repetitive.",1,male,"Geneva, Switzerland",2022-08-31
03b4700c-8b3c-4c95-9a00-2c9c819e8571,One issue is that it affects your confidence after a while. It makes it harder to connect with people.,1,male,"Zurich, Switzerland",2022-07-27
6d60bd04-1f86-43ae-a443-057634a90099,Focused on making you buy stuff than even talking to someone real haven't seen a single real person since download this app is garbage now,1,male,"Geneva, Switzerland",2022-07-07
cb23629d-a59a-469b-9b69-7ea50d5a66a2,Absolutely terrible app and terrible service. They are not good at screening out fake accounts. I got scammed out of over twenty thousand dollars. And that account had a blue check mark. Looking for a lawyer.,1,male,"Prague, Czech Republic",2022-09-07
0e22f38e-203f-4864-8df2-4eff3f247feb,These companies have ruined our lives with their algo and fakes. Their goal is to make money by all means. Disgusting. They use their own employees to impersonate a match and learn your private thoughts. Invasion of privacy.,1,male,"Lisbon, Portugal",2022-01-16
a3ff18d8-dfe0-4414-aa9d-b494c1446aac,mostly scam profiles,1,male,"Lisbon, Portugal",2022-06-01
7fed746b-7633-422c-b255-c04505631482,"- App is trash. In 7 years in first year few matches they vanished due to app update. Last years no match at all, and I evem changed pictures. - Filters not working I put 20 miles (my city range) and I got to see persons from more than 200miles away! - You pay for super likes- money wasted! Not recommend at all!",1,male,"Glasgow, United Kingdom",2022-07-24
4aa7304d-bbf3-4ac0-b8bb-da5b9e21956c,"Filled to the brim with transphobes, ""poly"", unicorn hunters, and creepy cis dudes. Stay away from this app for your own sanity",1,male,"Paris, France",2022-01-12
e8193942-4cff-46b2-b2d8-6d67ba739510,bad turn over rate,1,male,"Frankfurt, Germany",2022-09-04
8acff170-b3a5-44f8-b2d6-8f6adacc0844,Just a scam to charge people for the smallest amount of human connection,1,male,"Marseille, France",2022-09-26
68380ab5-3870-4475-acfb-485e09703147,mucho match nada de mensajes,1,male,"Paris, France",2022-04-21
4659355c-7087-4776-8c8a-bd69c146daf7,Recycles the same people over and over again. This app is a joke.,1,male,"Lyon, France",2022-03-14
5f978d0b-3392-4ee1-b013-4641ec921f08,"HOW CAN THIS APP BE SO BAD !!!! Trying to open someone's profile , boom won't let me even tho we are matches like DUUUDEEEE. Am ok paying idc but like YOU SERIOUSLY EXPECT USERS TO USE IT WHEN ITS SO BAD MADE WHEN PAYING USERS GOT SUCH BAD EXPERIENCE duuuddeeeeee am a platinum user and I think it's a terrible application 🤢🤮 Edit : bit f u devs",1,male,"Dublin, Ireland",2022-02-13
1eb16567-5df3-4d48-9d46-effcb8796d44,"Free is useless, shameless scam...This app is so poor and full of bugs that only stupid people with limited brain capacity can like it. Uninstalled.",1,male,"Hamburg, Germany",2022-07-09
0300ce67-9a9f-4115-90f3-43252947175b,This is one of the worst dating apps ever. You hardly ever match with anyone and if you do they never respond and there's a high chance that they are a bot.,1,male,"Seville, Spain",2022-02-17
675246ac-3192-4a4b-9687-92efb0f497c4,too many fake people they are not genuine,1,male,"Mumbai, India",2022-12-13
4d232057-4a94-49e7-b5ee-5cf218c674ec,it never works for men,1,male,"Jeddah, Saudi Arabia",2022-11-04
4ba3dc93-e32e-485c-a4f9-8313bfcd5ede,"The app looks good and performs well. The algorithm is ridiculous as it constantly shows me people over 6000mi away. I don't think that's a reasonable exception to my 15mi preference. There is no setting for defining my sex or filtering matches based on sex. Only gender by self ID. Edit: I went to that website as you suggested and for a ""question about something else,"" which seems most reasonable from the available options, it points me to the FAQs. There's no way to provide feedback except here",1,male,"Paris, France",2022-05-22
c77b150d-4c93-4e95-ad8b-8073e38e3013,"Muy mal administrado, super bugeado, más spam que otra cosa y no contentos con eso, banea sin sentido alguno sin posibilidad de recuperar nada",1,male,"Berlin, Germany",2022-10-13
19ac52ed-63d0-44e0-9f4a-ec031914e562,Does not work,1,male,"Birmingham, United Kingdom",2022-08-04
77abab3d-b264-4ff1-b9d0-164256cf543a,Unable to take subscription caz they only accept Google pay which I won't use apart from that wen I tried from my debit card it's showing error msg and transaction failed such a shame,1,male,"Lisbon, Portugal",2022-10-28
70c4b13c-dbbf-4ad1-8057-e5fc0d5a607f,It's not a dating app if there are never any dates.,1,male,"Helsinki, Finland",2022-07-29
a0a5e33c-e969-4ece-a264-3a7e2c3d4cc6,"More fake accounts than real ones. They hide ""people"" that have liked you behind a pay wall and when you pay it, you find out they are just a bunch of fake accounts. It's all a scam to get you to keep paying. The purpose of this app is to keep you on it and paying. Not to connect people.",1,male,"Zurich, Switzerland",2022-08-31
73412042-19dd-467f-a65d-3e8d24fb11fd,I've had no luck meeting anyone and at one point I even paid money to open up my chances and it still didn't work.,1,male,"Osaka, Japan",2022-11-13
a5dd568d-4ad7-4697-8b36-b42c40bc7b15,Please delete my account since you're preventing me from doing it. I didn't even get to use the app before you locked me out.,1,male,"Berlin, Germany",2022-02-24
03c9d3c3-d192-4efc-b040-fe3ca924a7b1,Downloaded yesterday. Spend maybe $30 filled in my profile then moved on to other things. Woke up this morning and I'm banned for nothing? Didn't do anything hardly at all. Now they stole my money. Spineless corporation.,1,male,"Munich, Germany",2022-04-18
cdd1f38a-e5e1-4960-a116-5171a67ec861,I can't even Receive messages anymore and new matches. Disappointed!!,1,male,"Dublin, Ireland",2022-07-29
4da2018e-c6b1-4a4a-aa97-f22b3744b9cc,"The app didn't bring any new ideas or tools still the same, you can't do a person search like dining somebody with his profile, you cant search in other places not very close to you, sometimes I plan to travel and try to find people in that area to talk to and meet but you can't with Tinder. You can't send pictures thru the app aso",1,male,"Manchester, United Kingdom",2022-06-21
649de284-02ab-41ee-8ffc-6d10749deeb4,This isnt a dating app.. got maybe 10 matches in a year. Matches with contact cards but when i click the notification nothing... App is like instagram for teen girls only make you feel worse these women livinf in their own minds.. wont even reply like a simple human,1,male,"Jerusalem, Israel",2022-11-24
75eb0350-3cfd-4166-9588-2a3a80fb277f,Even the Tinder response is a bot,1,male,"Lyon, France",2022-10-12
09f25f85-cec2-4454-af10-ba61e4202bc9,not getting matches,1,male,"Hamburg, Germany",2022-06-04
ebf63880-a0e7-442c-941f-ecf6284e28a6,"Good if you're looking for a pen pal, or trying to burn your money. I have ten likes I will never see because I refuse to be price gouged by Tinder. I suspect if I did pay to see my likes all of the profiles would be from bots in another country. Go figure, people who don't have the time to meet people in their spare time also don't have a zillion dollars to burn on this manipulative bs app. I have more negative things to say about this app, but these are the main issues I have with it.",1,male,"Hanoi, Vietnam",2022-11-19
01ba98cb-f04c-4d86-8ced-f12514d9220b,Tinder❎ Snapchat✅,1,male,"Vienna, Austria",2022-04-10
5534eb35-bcc4-44c9-b07e-26b7f23e58e5,A VERY BAD APP,1,male,"Birmingham, United Kingdom",2022-07-08
1830fb39-7eb9-4b68-87d6-c9338973f422,FAKE AND FRUD USERS A LOT!! WATCH IT!! THIS COMPANY DOESN'T CARE IF GET FRUD BY AI OR MAN USED GIRLS TO GET YOUR MONEY!,1,male,"Zurich, Switzerland",2022-09-28
541d1bab-edf9-44f3-bf97-b37163ae02f5,Very very bad app!! Am always on the bottom of the search. They limit your matches. Am a good looking guy and a lot of times tinder had me felt unworthy. You guys should shut down !!,1,male,"Glasgow, United Kingdom",2022-03-18
ef5eb95f-8d72-4380-9acf-65d8a77c1d8e,"I had enough, uninstalling it until i got my account back. I got ban from tinder 5time's now. They're makeing people suffer alot. You guys should switch into Tantan or bumble like me. Every time they baned me for no good reason. And if you got band you can't even use it on same device.",1,male,"Manila, Philippines",2022-11-17
c6bb1999-1605-4736-97e4-f3e54e9c4ea4,"I had an account for 3 days, hadn't even touched it other then some swipes and I got banned with no explanation 💀 they really hating on autistic people (the only thing that wasn't like any joe shmoe on my account)",1,male,"Phuket, Thailand",2022-12-30
db0ffd30-c729-48a3-a63c-8a83358d0926,Since 2017 tinder has really gone downhill. Yet another pay to do anything kind of app.,1,male,"Dublin, Ireland",2022-02-28
a193bcf1-62fc-44ec-b6d2-55449caa1814,Terrible lots of fake profiles,1,male,"Edinburgh, United Kingdom",2022-05-26
a2f6a4bd-51bb-46cf-b30d-804987875ba8,lots of fake people and you're given more people out of your area than you are people in your area,1,male,"Berlin, Germany",2022-08-19
13176718-c4b4-4882-bc70-c06d5d2001d5,"Beware of this app, it will give you likes from anywhere around the world even though you have your settings set to 50 miles, then you have to pay to see who likes you and they could live anywhere in the world, it.s very naughty and very misleading, shame on you tinder",1,male,"Hanoi, Vietnam",2022-12-17
1564ee32-f376-4f86-8a80-bd87db115c18,จ่ายเงินสมัครโกล เล่นยังไม่ถึงเดือนแอคเคานต์เด้งออกเองบ่อยมาก จนตอนนี้โดนแบนอีก,1,male,"Zurich, Switzerland",2022-06-05
0d67869a-2c66-42dc-a9af-c964d54c69e1,Been using it for years and honestly the algorithm is flawed,1,male,"Birmingham, United Kingdom",2022-05-24
2695d9d9-89bb-4880-8c76-ba8dd5a08fe3,Banned a profile and can't never came back? Without any investigation? Lol horrible terms and policies. You should have checked and asked both sides. REALLY BAD APP! HONESTLY I GET BANNED AFTER I REGISTERED TINDER PREMIUM JUST ONLY 3 DAYS!!! WHAT A BIS WASTE!,1,male,"Warsaw, Poland",2022-05-17
1d55c202-95f4-4b66-a7d1-3277eeb5b932,Absolute nightmare after changing network provider it was impossible to access my account and wouldn't let me create a new one. Really poor service.,1,male,"Budapest, Hungary",2022-05-10
57837c2d-c819-4a28-a4a4-f76831beb0d1,"Still an absolutely miserable experience. The App will send me notifications that someone has liked me, only for nothing to be there. It constantly asks if I want to spend money on ridiculous things. I couldn't reccomend the app to anyone.",1,male,"Lisbon, Portugal",2022-03-28
fde37612-7e9c-45d8-a7c1-c76962c5f51c,Straight trash,1,male,"Athens, Greece",2022-02-05
8a9508f9-563d-4943-8e1b-387c31fe4cc7,Banned me same day I made an account for no reason. I didn't message a single person.,1,male,"Glasgow, United Kingdom",2022-08-31
2b24303d-7caf-45d2-823b-e63dab301238,"The male tinder experience. Create account -> 12 likes first day -> run out of people in my area first day -> never saw the 12 people who liked me -> match with one two weeks later -> it's a bot 1700 miles away -> one month later and still no new likes. Tinder: ""would you like to spend $500 to see actual people, loser?"" No, I dont think I will, your app is garbage now. Thanks support drone, I'm not stupid, I know how you cheat people, and your app sucks. Have a nice day!",1,male,"Valencia, Spain",2022-06-29
c2d61390-5f8d-4697-92b1-9385e5d3bec1,"They will ban you, not explain why, and make it possible to appeal. Do not give them your money.",1,male,"Dublin, Ireland",2022-07-16
